,index,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
1499,3870,tt4270516,Grandma,Grandma,2015,2015-12-11,"Comedy, Drama",79,USA,English,Paul Weitz,Paul Weitz,Depth of Field,"Lily Tomlin, Judy Greer, Julia Garner, Carlos Miranda, John Cho, Nat Wolff, Laverne Cox, Aaron Bilyeu, Elizabeth Peña, Colleen Camp, Sam Elliott, Mo Zelof, Marcia Gay Harden, Meg Crosbie, Sarah Burns","A teenager facing an unplanned pregnancy seeks help from her acerbic grandmother, a woman who is long estranged from her daughter.",6.7,13931,$ 600000,$ 6980524,$ 7087452,77.0,76.0,144.0,6.7,13931,6.7,7.0,681,840,2642,4498,2945,1142,461,225,153,344,7.0,3.0,6.9,2666.0,6.7,5291.0,6.6,3088.0,6.7,8023.0,7.5,2.0,6.8,1616.0,6.6,3734.0,6.6,2304.0,6.8,3391.0,6.0,1.0,6.9,1002.0,6.7,1469.0,6.7,724.0,6.0,217.0,6.8,2891.0,6.6,6519.0
1500,3872,tt4276820,The Founder,The Founder,2016,2017-02-17,"Biography, Drama, History",115,USA,"English, Yiddish",John Lee Hancock,Robert Siegel,The Weinstein Company,"Michael Keaton, Nick Offerman, John Carroll Lynch, Linda Cardellini, B.J. Novak, Laura Dern, Justin Randell Brooke, Kate Kneeland, Patrick Wilson, Griff Furst, Wilbur Fitzgerald, David de Vries, Andrew Benator, Cara Mantella, Randall Taylor",The story of,7.2,103496,$ 25000000,$ 12786053,$ 24121245,66.0,255.0,304.0,7.2,103496,7.3,7.0,4154,7379,29853,43206,14060,3153,828,295,165,403,7.2,113.0,7.2,24595.0,7.2,39155.0,7.2,9667.0,7.2,68781.0,7.3,94.0,7.2,20638.0,7.2,34179.0,7.2,8313.0,7.1,10016.0,6.6,16.0,7.1,3532.0,7.0,4356.0,7.2,1184.0,6.9,361.0,7.3,13779.0,7.2,45694.0
1501,3877,tt4334266,The Bad Batch,The Bad Batch,2016,2017-06-23,"Drama, Horror, Romance",118,USA,English,Ana Lily Amirpour,Ana Lily Amirpour,Human Stew Factory,"Suki Waterhouse, Jason Momoa, Jayda Fink, Keanu Reeves, Jim Carrey, Yolonda Ross, Aye Hasegawa, Giovanni Ribisi, Louie Lopez Jr., E.R. Ruiz, Cory Roberts, Joni Podesta, Almayvonne, Danielle Orner, Mandy Pursley","In a desert dystopia, a young woman is kidnapped by cannibals.",5.3,22370,$ 6000000,$ 180851,$ 201890,62.0,206.0,135.0,5.3,22370,5.4,5.0,930,569,1620,3348,4709,4315,2635,1661,1129,1454,6.1,11.0,5.5,4364.0,5.3,9176.0,5.0,2614.0,5.3,14221.0,6.5,5.0,5.5,3313.0,5.2,7620.0,4.9,2222.0,5.4,2982.0,5.6,5.0,5.6,961.0,5.4,1386.0,5.2,346.0,4.7,237.0,5.3,3301.0,5.3,10020.0
1502,3878,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,2015-09-11,Drama,121,USA,English,Michael Polish,"Michael Polish, Don Piper",Astute Films,"Hayden Christensen, Kate Bosworth, Hudson Meek, Bobby Batson, Elizabeth Hunter, Nicholas Pryor, Michael Harding, Cynthia Barrett, Bruce Taylor, Matt Bauman, Trevor Allen Martin, Sallye McDougald Hooks, Mark Oliver, Matthew Cornwell, Jody Thompson","A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.",4.7,3177,$ 5000000,$ 4842699,$ 4842699,28.0,41.0,16.0,4.7,3177,5.3,5.0,399,182,178,279,393,422,442,249,192,441,7.6,6.0,4.9,446.0,4.5,1155.0,4.9,783.0,4.6,1835.0,6.0,2.0,4.7,294.0,4.3,846.0,4.8,586.0,5.4,687.0,9.0,4.0,5.4,147.0,5.1,301.0,5.6,184.0,3.5,89.0,5.2,712.0,4.5,1277.0
1503,3879,tt4341582,Queen of Katwe,Queen of Katwe,2016,2016-10-21,"Biography, Drama, Sport",124,USA,English,Mira Nair,"William Wheeler, Tim Crothers",ESPN Films,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza, Taryn Kyaze, Ivan Jacobo, Nicolas Levesque, Ronald Ssemaganda, Ethan Nazario Lubega, Nikita Waligwa, Edgar Kanyike, Esther Tebandeke, Hope Katende, Philip Luswata, Peter Odeke",A Ugandan girl sees her world rapidly change after being introduced to the game of chess.,7.4,13584,$ 15000000,$ 8874389,$ 10367161,73.0,65.0,144.0,7.4,13584,7.5,8.0,1587,1664,3912,4087,1438,404,146,72,49,225,7.6,9.0,7.4,2725.0,7.3,4901.0,7.4,2131.0,7.3,7691.0,7.5,6.0,7.3,1758.0,7.2,3685.0,7.2,1643.0,7.7,2762.0,8.0,3.0,7.7,917.0,7.7,1129.0,7.9,462.0,6.3,178.0,7.3,2221.0,7.3,5724.0
1504,3880,tt4361050,Ouija: Origin of Evil,Ouija: Origin of Evil,2016,2016-10-21,"Drama, Horror, Mystery",99,USA,"English, Ukrainian",Mike Flanagan,"Mike Flanagan, Jeff Howard",Allspark Pictures,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas, Parker Mack, Halle Charlton, Alexis G. Zall, Doug Jones, Kate Siegel, Sam Anderson, Chelsea Gonzalez, Lincoln Melcher, Nicholas Keenan, Michael Weaver, Ele Keats","In 1967 Los Angeles, a widowed mother and her daughters add a new stunt to bolster their seance scam business by inviting an evil presence into their home, not realizing how dangerous it is.",6.1,49124,$ 9000000,$ 35144505,$ 81705746,65.0,174.0,227.0,6.1,49124,6.1,6.0,1893,1569,5265,12262,13762,7456,3306,1596,928,1087,6.6,85.0,6.2,12607.0,6.1,17412.0,6.1,4292.0,6.1,29178.0,6.5,59.0,6.2,9326.0,6.1,14000.0,6.1,3491.0,6.1,7738.0,6.9,21.0,5.9,3058.0,6.1,3171.0,6.3,717.0,5.7,326.0,6.4,6645.0,6.0,20780.0
1505,3884,tt4385888,20th Century Women,20th Century Women,2016,2017-02-10,"Comedy, Drama",119,USA,English,Mike Mills,Mike Mills,A24,"Annette Bening, Elle Fanning, Greta Gerwig, Billy Crudup, Lucas Jade Zumann, Alison Elliott, Thea Gill, Vitaly Andrew LeBeau, Olivia Hone, Waleed Zuaiter, Curran Walters, Darrell Britt-Gibson, Alia Shawkat, Nathalie Love, Cameron Protzman","The story of a teenage boy, his mother, and two other women who help raise him among the love and freedom of Southern California of 1979.",7.3,34032,$ 7000000,$ 5664764,$ 7214806,83.0,98.0,217.0,7.3,34032,7.3,8.0,2662,4659,10015,8868,4358,1646,715,381,271,457,7.6,46.0,7.7,9576.0,7.2,11099.0,6.9,4330.0,7.3,18239.0,7.6,27.0,7.7,5969.0,7.2,7915.0,6.9,3314.0,7.3,8016.0,7.4,18.0,7.6,3436.0,7.2,3003.0,7.0,949.0,6.2,301.0,7.5,5258.0,7.2,15677.0
1506,3892,tt4481414,Gifted,Gifted,2017,2017-06-16,Drama,101,USA,English,Marc Webb,Tom Flynn,Dayday Films,"Chris Evans, Mckenna Grace, Lindsay Duncan, Octavia Spencer, Jenny Slate, Michael Kendall Kaplan, John M. Jackson, Glenn Plummer, John Finn, Elizabeth Marvel, Candace B. Harris, Jon Sklaroff, Jona Xiao, Julie Ann Emery, Keir O'Donnell","Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",7.6,87104,$ 7000000,$ 24801212,$ 43069254,60.0,218.0,200.0,7.6,87104,7.8,8.0,10750,13006,29508,23214,7431,1918,535,292,133,317,7.9,178.0,7.7,23243.0,7.5,27330.0,7.5,7623.0,7.5,44364.0,7.7,96.0,7.7,14560.0,7.5,19980.0,7.5,5686.0,7.7,19250.0,8.2,62.0,7.8,8260.0,7.6,6947.0,7.7,1773.0,6.9,285.0,7.6,9340.0,7.5,36061.0
1507,3893,tt4481514,The House,The House,2017,2017-06-30,"Comedy, Crime",88,USA,English,Andrew Jay Cohen,"Brendan O'Brien, Andrew Jay Cohen",Gary Sanchez Productions,"Will Ferrell, Amy Poehler, Jason Mantzoukas, Ryan Simpkins, Nick Kroll, Allison Tolman, Rob Huebel, Christina Offley, Jessie Ennis, Rory Scovel, Lennon Parham, Cedric Yarbrough, Kyle Kinane, Michaela Watkins, Gillian Vigman","After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.",5.6,35853,$ 40000000,$ 25584504,$ 34184504,30.0,168.0,98.0,5.6,35853,5.7,6.0,1074,708,2391,6275,10510,7629,3495,1818,968,985,5.1,48.0,5.7,7822.0,5.6,14518.0,5.4,3422.0,5.6,22752.0,5.1,38.0,5.6,5952.0,5.6,12193.0,5.4,2866.0,5.7,4831.0,4.8,5.0,5.7,1747.0,5.7,2137.0,5.5,480.0,5.0,266.0,5.6,6473.0,5.5,14829.0
1508,3898,tt4513674,Café Society,Café Society,2016,2016-09-02,"Comedy, Drama, Romance",96,USA,"English, Hebrew",Woody Allen,Woody Allen,Gravier Productions,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman, Jodi Carlisle, Jeannie Berlin, Ken Stott, Richard Portnow, Jesse Eisenberg, Sari Lennick, Stephen Kunken, Laurel Griggs, Corey Stoll, Saul Stein, Gabriel Millman","In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.",6.6,64751,$ 30000000,$ 11103205,$ 43763247,64.0,179.0,331.0,6.6,64751,6.6,7.0,2161,3119,10602,21918,16291,6160,2178,988,548,786,6.7,37.0,6.7,17169.0,6.5,23080.0,6.7,7326.0,6.6,36208.0,6.9,17.0,6.8,10801.0,6.6,17126.0,6.7,5968.0,6.5,14033.0,6.2,15.0,6.5,6067.0,6.4,5580.0,6.6,1216.0,5.9,329.0,6.6,6754.0,6.6,31784.0
1509,3899,tt4520364,Morgan,Morgan,2016,2016-09-02,"Action, Horror, Sci-Fi",92,USA,"English, Mandarin",Luke Scott,Seth W. Owen,Burk A Project,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare, Toby Jones, Chris Sullivan, Boyd Holbrook, Vinette Robinson, Michelle Yeoh, Brian Cox, Jennifer Jason Leigh, Paul Giamatti, Crispian Belfrage, Amybeth McNulty, Jonathan Aris",A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.,5.8,36654,$ 8000000,$ 3915251,$ 8809407,48.0,176.0,184.0,5.8,36654,5.9,6.0,1012,780,2791,7536,11004,7375,3180,1471,684,821,5.6,19.0,5.7,6059.0,5.7,15132.0,6.1,5799.0,5.8,23727.0,5.6,15.0,5.7,4469.0,5.7,12600.0,6.1,4962.0,5.8,4926.0,6.5,4.0,5.8,1490.0,5.8,2266.0,6.1,734.0,5.4,328.0,5.9,5248.0,5.7,16830.0
1510,3905,tt4550098,Nocturnal Animals,Nocturnal Animals,2016,2016-11-04,"Drama, Thriller",116,USA,English,Tom Ford,"Tom Ford, Austin Wright",Focus Features,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Robert Aramayo, Laura Linney, Andrea Riseborough, Michael Sheen, Bobbi Salvör Menuez, Imogen Waterhouse, Franco Vega","A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",7.5,213823,$ 22500000,$ 10663357,$ 30311857,67.0,618.0,453.0,7.5,213823,7.5,8.0,16141,32307,69081,55221,22585,8600,3715,2122,1430,2621,8.0,156.0,7.7,59887.0,7.3,73086.0,7.2,16848.0,7.5,125653.0,8.1,108.0,7.7,44169.0,7.4,57801.0,7.2,13646.0,7.4,34848.0,7.4,37.0,7.6,14628.0,7.3,14086.0,7.1,2869.0,6.7,523.0,7.4,22295.0,7.5,96650.0
1511,3909,tt4572792,The Book of Henry,The Book of Henry,2017,2017-06-23,"Crime, Drama, Thriller",105,USA,English,Colin Trevorrow,Gregg Hurwitz,Double Nickel Entertainment,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman, Dean Norris, Lee Pace, Maddie Ziegler, Tonya Pinkins, Bobby Moynihan, Geraldine Hughes, Maxwell Simkins, Jackson Nicoll, Donnetta Lavinia Grays, Joel Marsh Garland, Wass Stevens","With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.",6.6,21142,$ 10000000,$ 4504974,$ 4596705,31.0,136.0,118.0,6.6,21142,6.9,7.0,2349,1662,3892,5635,3630,1600,842,618,437,477,6.5,73.0,6.5,4741.0,6.6,6714.0,6.7,2898.0,6.4,10670.0,5.6,24.0,6.1,2809.0,6.4,4819.0,6.6,2152.0,7.1,4887.0,8.1,43.0,7.2,1813.0,7.0,1785.0,7.1,690.0,5.5,216.0,6.2,2832.0,6.6,8670.0
1512,3910,tt4573516,Sleight,Sleight,2016,2017-04-28,"Action, Drama, Sci-Fi",89,USA,English,J.D. Dillard,"J.D. Dillard, Alex Theurer",Diablo Entertainment (II),"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy, Sasheer Zamata, Jay Walker, Andrew Fitzpatrick, Stella Stahl, Cameron Esposito, Alex Hyner, Alex Theurer, Jaye Rosenberg, Chad Simpson, Keith R. Fowler, Bryce Buchana","A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in...",5.9,7304,$ 250000,$ 3986245,$ 3989705,62.0,39.0,43.0,5.9,7304,6.0,6.0,411,220,675,1525,2048,1213,516,238,174,284,6.3,9.0,6.1,1526.0,5.9,2805.0,5.7,924.0,5.9,5019.0,6.2,7.0,6.1,1312.0,5.9,2490.0,5.6,805.0,6.0,649.0,8.0,1.0,6.2,193.0,5.9,279.0,6.1,104.0,5.1,117.0,6.1,1604.0,5.7,2707.0
1513,3912,tt4587656,The Star,The Star,2017,2017-11-24,"Animation, Adventure, Comedy",86,USA,English,Timothy Reckart,"Carlos Kotkin, Simon Moore",Affirm Films,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez, Zachary Levi, Christopher Plummer, Ving Rhames, Gabriel Iglesias, Kelly Clarkson, Anthony Anderson, Patricia Heaton, Kris Kristofferson, Kristin Chenoweth, Mariah Carey, Oprah Winfrey",A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.,6.1,5448,$ 20000000,$ 40852824,$ 62812974,42.0,67.0,59.0,6.1,5448,6.7,7.0,1135,362,654,855,875,607,288,182,127,363,3.9,17.0,6.0,858.0,6.0,1972.0,6.3,693.0,5.8,2767.0,3.7,15.0,5.6,568.0,5.8,1404.0,6.1,492.0,7.0,1191.0,10.0,1.0,7.1,282.0,6.8,548.0,7.4,189.0,4.7,114.0,6.3,1349.0,5.7,1538.0
1514,3916,tt4624424,Storks,Storks,2016,2016-10-14,"Animation, Adventure, Comedy",87,USA,English,"Nicholas Stoller, Doug Sweetland",Nicholas Stoller,RatPac-Dune Entertainment,"Andy Samberg, Katie Crown, Kelsey Grammer, Jennifer Aniston, Ty Burrell, Anton Starkman, Keegan-Michael Key, Jordan Peele, Danny Trejo, Stephen Kramer Glickman, Christopher Nicholas Smith, Awkwafina, Ike Barinholtz, Jorma Taccone, Amanda Lund","Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby.",6.8,51861,$ 70000000,$ 72679278,$ 183388953,56.0,106.0,139.0,6.8,51861,7.0,7.0,4466,3734,9493,16093,10429,4328,1637,719,381,581,6.3,107.0,6.9,13862.0,6.7,18162.0,6.6,3559.0,6.7,27574.0,6.2,74.0,6.9,8786.0,6.7,13570.0,6.6,2846.0,7.0,11065.0,6.9,28.0,7.1,4870.0,6.8,4351.0,6.7,642.0,6.0,279.0,6.7,5704.0,6.7,21692.0
1515,3923,tt4651520,Bad Moms,Bad Moms,2016,2016-08-24,Comedy,100,USA,English,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",STX Entertainment,"Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate, Jada Pinkett Smith, Annie Mumolo, Oona Laurence, Emjay Anthony, David Walton, Clark Duke, Jay Hernandez, Wendell Pierce, Leah McKendrick, Megan Ferguson, Lyle Brocato","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence.",6.2,104832,$ 20000000,$ 113257297,$ 183936074,60.0,277.0,198.0,6.2,104832,6.4,6.0,6476,4879,13211,26434,27358,13422,5811,2913,1820,2508,6.7,144.0,6.3,27315.0,6.1,36140.0,6.1,8480.0,6.0,50337.0,6.3,82.0,6.1,14890.0,6.0,24807.0,6.0,6399.0,6.6,27628.0,7.3,46.0,6.6,11941.0,6.5,10834.0,6.6,1937.0,5.4,397.0,6.3,13857.0,6.0,42619.0
1516,3924,tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,2016-03-11,Comedy,92,USA,English,Michael Tiddes,"Marlon Wayans, Rick Alvarez",IM Global,"Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps, Affion Crockett, Jane Seymour, Florence Henderson, Andrew Bachelor, Jenny Zigrino, Kate Miner, Sydney Castillo, Irene Choi, Russell Peters, D.C. Ervin, Chaunte Wayans",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,3.5,17887,$ 5000000,$ 11686940,$ 22227514,28.0,75.0,74.0,3.5,17887,3.9,3.0,1091,233,482,856,1412,2221,2567,2623,2360,4042,2.5,37.0,3.6,5591.0,3.5,5669.0,3.2,1241.0,3.5,10584.0,2.5,30.0,3.5,4010.0,3.4,4631.0,3.2,1056.0,3.6,2944.0,3.4,6.0,3.6,1495.0,3.6,972.0,3.3,161.0,3.2,191.0,3.4,1894.0,3.4,7583.0
1517,3929,tt4682786,Collateral Beauty,Collateral Beauty,2016,2016-12-26,"Drama, Romance",97,USA,English,David Frankel,Allan Loeb,New Line Cinema,"Will Smith, Edward Norton, Kate Winslet, Michael Peña, Helen Mirren, Naomie Harris, Keira Knightley, Jacob Latimore, Ann Dowd, Liza Colón-Zayas, Natalie Gold, Kylie Rogers, Shirley Rumierk, Alyssa Cheatham, Benjamin Snyder","Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",6.8,81691,$ 36000000,$ 31016021,$ 88528280,23.0,341.0,194.0,6.8,81691,7.1,7.0,9417,7900,16055,21842,14114,5841,2546,1586,1031,1359,6.3,95.0,6.8,20368.0,6.7,27505.0,6.8,7435.0,6.7,42898.0,5.8,54.0,6.7,12897.0,6.6,20172.0,6.7,5560.0,7.1,17852.0,7.2,29.0,7.2,7100.0,7.0,6912.0,7.1,1720.0,5.4,306.0,6.5,7652.0,6.7,34298.0
1518,3932,tt4695012,It Comes at Night,It Comes at Night,2017,2017-07-07,"Horror, Mystery",91,USA,English,Trey Edward Shults,Trey Edward Shults,Animal Kingdom,"Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough, Kelvin Harrison Jr., Griffin Robert Faulkner, David Pendleton, Mikey, Chase Joliet, Mick O'Rourke","Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.",6.2,72474,$ 5000000,$ 13985117,$ 19280931,78.0,720.0,322.0,6.2,72474,5.9,6.0,1970,3420,10615,16394,15062,9480,5296,3139,2344,4754,7.2,106.0,6.5,18808.0,6.0,26276.0,5.8,6040.0,6.2,46507.0,7.2,87.0,6.7,15362.0,6.0,22386.0,5.8,5104.0,5.6,8298.0,7.3,13.0,5.7,3156.0,5.5,3508.0,5.6,835.0,5.8,350.0,6.4,12064.0,6.1,30142.0
1519,3940,tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,2017-12-20,"Comedy, Music",93,USA,"English, Papiamento",Trish Sie,"Kay Cannon, Mike White",Brownstone Entertainment (II),"Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp, Hailee Steinfeld, Ester Dean, Hana Mae Lee, Kelley Jakle, Shelley Regner, Chrissie Fit, Elizabeth Banks, John Michael Higgins, John Lithgow, Matt Lanter, Guy Burnet","Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.",5.8,48375,$ 45000000,$ 104897530,$ 185400345,40.0,159.0,141.0,5.8,48375,6.1,6.0,3037,1674,4336,9355,12950,8816,4016,2025,988,1178,6.4,194.0,5.9,13782.0,5.7,14264.0,5.8,3264.0,5.6,20748.0,6.2,76.0,5.7,7020.0,5.5,9269.0,5.6,2366.0,6.2,13616.0,6.5,91.0,6.2,6361.0,6.1,4755.0,6.3,826.0,4.9,241.0,5.9,7579.0,5.7,17347.0
1520,3943,tt4778988,LBJ,LBJ,2016,2017-11-03,"Biography, Drama, History",98,USA,English,Rob Reiner,Joey Hartstone,Acacia Filmed Entertainment,"Woody Harrelson, Michael Stahl-David, Richard Jenkins, Jennifer Jason Leigh, Jeffrey Donovan, Bill Pullman, John Burke, C. Thomas Howell, John Ellison Conlee, Michael Mosley, Tim Ransom, Brent Bailey, Brian Stepanek, Darrel Guilbeau, Oliver Edwin","Lyndon B. Johnson aligns himself with John F. Kennedy, rises to the Presidency, and deals with the civil rights struggles of the 1960s.",6.5,4823,$ 26000000,$ 2470979,$ 2510151,54.0,52.0,69.0,6.5,4823,6.5,7.0,218,201,656,1594,1270,472,130,57,50,175,6.3,3.0,6.2,507.0,6.3,1640.0,6.7,1411.0,6.4,3248.0,6.0,2.0,6.2,436.0,6.3,1429.0,6.7,1173.0,6.7,517.0,7.0,1.0,6.6,67.0,6.4,191.0,7.0,218.0,5.9,129.0,6.4,1307.0,6.4,1762.0
1521,3945,tt4786282,Lights Out,Lights Out,2016,2016-08-19,"Drama, Horror, Mystery",81,USA,English,David F. Sandberg,"Eric Heisserer, David F. Sandberg",New Line Cinema,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke, Maria Bello, Alicia Vela-Bailey, Andi Osho, Rolando Boyce, Maria Russell, Elizabeth Pan, Lotta Losten, Amiah Miller, Ava Cantrell, Emily Alyn Lind","Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.",6.3,104851,$ 4900000,$ 67268835,$ 148868835,58.0,346.0,317.0,6.3,104851,6.4,7.0,5735,4503,13557,28844,27664,13332,5758,2756,1384,1318,6.2,209.0,6.4,29663.0,6.2,33046.0,6.3,6853.0,6.3,59701.0,6.1,144.0,6.4,21925.0,6.2,26755.0,6.3,5599.0,6.4,15828.0,6.8,47.0,6.4,7167.0,6.3,5780.0,6.4,1130.0,6.1,404.0,6.4,12624.0,6.2,41861.0
1522,3947,tt4799050,Rough Night,Rough Night,2017,2017-08-25,"Comedy, Crime, Thriller",101,USA,"English, Spanish",Lucia Aniello,"Lucia Aniello, Paul W. Downs",Paulilu Productions,"Scarlett Johansson, Jillian Bell, Zoë Kravitz, Ilana Glazer, Kate McKinnon, Paul W. Downs, Ryan Cooper, Ty Burrell, Demi Moore, Enrique Murciano, Dean Winters, Colton Haynes, Patrick Carlyle, Eric André, Bo Burnham",Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,5.2,41715,$ 20000000,$ 22105643,$ 47347283,51.0,203.0,175.0,5.2,41715,5.3,5.0,1543,760,2161,5264,9864,9642,5229,2944,1879,2429,5.9,56.0,5.4,10456.0,5.1,15267.0,4.9,3750.0,5.1,21589.0,5.7,30.0,5.3,5920.0,5.0,10990.0,4.9,2981.0,5.4,10097.0,6.0,22.0,5.6,4352.0,5.3,4056.0,5.1,707.0,4.7,305.0,5.2,5969.0,5.1,17857.0
1523,3950,tt4824302,Mother's Day,Mother's Day,2016,2016-06-10,"Comedy, Drama, Romance",118,USA,"English, Spanish",Garry Marshall,"Anya Kochoff, Matthew Walker",Open Road Films (II),"Jennifer Aniston, Timothy Olyphant, Shay Mitchell, Caleb Brown, Brandon Spink, Sam Marshall, Siena LaGambina, Joseph Leo Bwarie, Matthew Walker, Suzanne Haring, Marty Nadler, Rob Nagle, Lily Marshall-Fricker, Ethan Marshall, Emma Marshall",Three generations come together in the week leading up to Mother's Day.,5.7,29859,$ 25000000,$ 32492859,$ 48782670,18.0,101.0,128.0,5.7,29859,5.8,6.0,1545,882,2391,5327,7994,5494,2577,1401,1002,1246,5.3,30.0,5.8,7327.0,5.5,10117.0,5.6,3370.0,5.4,11164.0,4.7,14.0,5.4,2687.0,5.3,5469.0,5.5,2206.0,5.9,11157.0,6.3,15.0,6.0,4512.0,5.8,4485.0,5.9,1107.0,5.1,239.0,5.5,3365.0,5.6,12958.0
1524,3951,tt4824308,God's Not Dead 2,God's Not Dead 2,2016,2016-04-29,Drama,120,USA,English,Harold Cronk,"Chuck Konzelman, Cary Solomon",Pure Flix Productions,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart, Brad Heller, Ernie Hudson, Hayley Orrantia, Pat Boone, Paul Kwo, Trisha LaFache, Jon Lindstrom, Maria Canals-Barrera, Benjamin A. Onyango, Sadie Robertson, Carey Scott, Fred Dalton Thompson","When a high school teacher is asked a question in class about Jesus, her response lands her in deep trouble.",4.3,10628,$ 5000000,$ 20774575,$ 24487848,22.0,153.0,45.0,4.3,10628,5.4,6.0,3037,607,679,639,527,385,307,241,436,3770,2.3,26.0,3.8,2144.0,4.0,2586.0,5.3,1486.0,3.8,5543.0,1.3,13.0,3.3,1653.0,3.6,2041.0,5.0,1159.0,6.3,1524.0,5.3,10.0,5.8,454.0,6.2,499.0,7.0,302.0,3.7,127.0,4.5,2423.0,3.7,2357.0
1525,3952,tt4846232,Good Time,Good Time,2017,2017-11-17,"Crime, Drama, Thriller",101,USA,English,"Benny Safdie, Josh Safdie","Ronald Bronstein, Josh Safdie",Elara Pictures,"Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster, Jennifer Jason Leigh, Barkhad Abdi, Necro, Peter Verby, Saida Mansoor, Gladys Mathon, Rose Gregorio, Eric Paykert, Astrid Corrales, Rachel Black, Hirakish Ranasaki","After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",7.3,58001,$ 4500000,$ 2026499,$ 3283369,80.0,183.0,273.0,7.3,58001,7.3,7.0,3977,7802,16986,15583,7348,3086,1240,704,465,810,8.0,118.0,7.6,17184.0,7.1,18727.0,6.7,4592.0,7.3,37931.0,8.1,105.0,7.7,14607.0,7.1,16584.0,6.7,4021.0,7.1,5032.0,7.8,12.0,7.3,2276.0,6.9,1852.0,6.8,497.0,6.6,290.0,7.6,8516.0,7.1,25662.0
